source_column,feature_name,keep,source_order,feature_order,unit_type,drop_first,is_reference,reference_level,level_value,ordinal_levels,source_prior
S_src00479,S_src00479__lvl390,True,479,390,onehot_group,False,False,0.0,390.0,,
S_src00479,S_src00479__lvl391,True,479,391,onehot_group,False,False,0.0,391.0,,
S_src00479,S_src00479__lvl392,True,479,392,onehot_group,False,False,0.0,392.0,,
S_src00479,S_src00479__lvl393,True,479,393,onehot_group,False,False,0.0,393.0,,
S_src00479,S_src00479__lvl394,True,479,394,onehot_group,False,False,0.0,394.0,,
S_src00479,S_src00479__lvl395,True,479,395,onehot_group,False,False,0.0,395.0,,
S_src00479,S_src00479__lvl396,True,479,396,onehot_group,False,False,0.0,396.0,,
S_src00479,S_src00479__lvl397,True,479,397,onehot_group,False,False,0.0,397.0,,
S_src00479,S_src00479__lvl398,True,479,398,onehot_group,False,False,0.0,398.0,,
S_src00479,S_src00479__lvl399,True,479,399,onehot_group,False,False,0.0,399.0,,
S_src00479,S_src00479__lvl400,True,479,400,onehot_group,False,False,0.0,400.0,,
S_src00479,S_src00479__lvl401,True,479,401,onehot_group,False,False,0.0,401.0,,
S_src00479,S_src00479__lvl402,True,479,402,onehot_group,False,False,0.0,402.0,,
S_src00479,S_src00479__lvl403,True,479,403,onehot_group,False,False,0.0,403.0,,
S_src00479,S_src00479__lvl404,True,479,404,onehot_group,False,False,0.0,404.0,,
S_src00479,S_src00479__lvl405,True,479,405,onehot_group,False,False,0.0,405.0,,
S_src00479,S_src00479__lvl406,True,479,406,onehot_group,False,False,0.0,406.0,,
S_src00479,S_src00479__lvl407,True,479,407,onehot_group,False,False,0.0,407.0,,
S_src00479,S_src00479__lvl408,True,479,408,onehot_group,False,False,0.0,408.0,,
S_src00479,S_src00479__lvl409,True,479,409,onehot_group,False,False,0.0,409.0,,
S_src00479,S_src00479__lvl410,True,479,410,onehot_group,False,False,0.0,410.0,,
S_src00479,S_src00479__lvl411,True,479,411,onehot_group,False,False,0.0,411.0,,
S_src00479,S_src00479__lvl412,True,479,412,onehot_group,False,False,0.0,412.0,,
S_src00479,S_src00479__lvl413,True,479,413,onehot_group,False,False,0.0,413.0,,
S_src00479,S_src00479__lvl414,True,479,414,onehot_group,False,False,0.0,414.0,,
S_src00479,S_src00479__lvl415,True,479,415,onehot_group,False,False,0.0,415.0,,
S_src00479,S_src00479__lvl416,True,479,416,onehot_group,False,False,0.0,416.0,,
S_src00479,S_src00479__lvl417,True,479,417,onehot_group,False,False,0.0,417.0,,
S_src00479,S_src00479__lvl418,True,479,418,onehot_group,False,False,0.0,418.0,,
S_src00479,S_src00479__lvl419,True,479,419,onehot_group,False,False,0.0,419.0,,
S_src00479,S_src00479__lvl420,True,479,420,onehot_group,False,False,0.0,420.0,,
S_src00479,S_src00479__lvl421,True,479,421,onehot_group,False,False,0.0,421.0,,
S_src00479,S_src00479__lvl422,True,479,422,onehot_group,False,False,0.0,422.0,,
S_src00479,S_src00479__lvl423,True,479,423,onehot_group,False,False,0.0,423.0,,
S_src00480,S_src00480__lvl0,True,480,0,onehot_group,False,True,0.0,0.0,,
S_src00480,S_src00480__lvl1,True,480,1,onehot_group,False,False,0.0,1.0,,
S_src00480,S_src00480__lvl2,True,480,2,onehot_group,False,False,0.0,2.0,,
S_src00481,S_src00481__lvl0,True,481,0,onehot_group,False,True,0.0,0.0,,
S_src00481,S_src00481__lvl1,True,481,1,onehot_group,False,False,0.0,1.0,,
S_src00481,S_src00481__lvl2,True,481,2,onehot_group,False,False,0.0,2.0,,
S_src00481,S_src00481__lvl3,True,481,3,onehot_group,False,False,0.0,3.0,,
S_src00481,S_src00481__lvl4,True,481,4,onehot_group,False,False,0.0,4.0,,
S_src00481,S_src00481__lvl5,True,481,5,onehot_group,False,False,0.0,5.0,,
S_src00481,S_src00481__lvl6,True,481,6,onehot_group,False,False,0.0,6.0,,
S_src00481,S_src00481__lvl7,True,481,7,onehot_group,False,False,0.0,7.0,,
S_src00481,S_src00481__lvl8,True,481,8,onehot_group,False,False,0.0,8.0,,
S_src00481,S_src00481__lvl9,True,481,9,onehot_group,False,False,0.0,9.0,,
S_src00481,S_src00481__lvl10,True,481,10,onehot_group,False,False,0.0,10.0,,
S_src00481,S_src00481__lvl11,True,481,11,onehot_group,False,False,0.0,11.0,,
S_src00481,S_src00481__lvl12,True,481,12,onehot_group,False,False,0.0,12.0,,
S_src00481,S_src00481__lvl13,True,481,13,onehot_group,False,False,0.0,13.0,,
S_src00481,S_src00481__lvl14,True,481,14,onehot_group,False,False,0.0,14.0,,
S_src00481,S_src00481__lvl15,True,481,15,onehot_group,False,False,0.0,15.0,,
S_src00481,S_src00481__lvl16,True,481,16,onehot_group,False,False,0.0,16.0,,
S_src00481,S_src00481__lvl17,True,481,17,onehot_group,False,False,0.0,17.0,,
S_src00481,S_src00481__lvl18,True,481,18,onehot_group,False,False,0.0,18.0,,
S_src00481,S_src00481__lvl19,True,481,19,onehot_group,False,False,0.0,19.0,,
S_src00481,S_src00481__lvl20,True,481,20,onehot_group,False,False,0.0,20.0,,
S_src00481,S_src00481__lvl21,True,481,21,onehot_group,False,False,0.0,21.0,,
S_src00481,S_src00481__lvl22,True,481,22,onehot_group,False,False,0.0,22.0,,
S_src00481,S_src00481__lvl23,True,481,23,onehot_group,False,False,0.0,23.0,,
S_src00481,S_src00481__lvl24,True,481,24,onehot_group,False,False,0.0,24.0,,
S_src00481,S_src00481__lvl25,True,481,25,onehot_group,False,False,0.0,25.0,,
S_src00481,S_src00481__lvl26,True,481,26,onehot_group,False,False,0.0,26.0,,
S_src00481,S_src00481__lvl27,True,481,27,onehot_group,False,False,0.0,27.0,,
S_src00481,S_src00481__lvl28,True,481,28,onehot_group,False,False,0.0,28.0,,
S_src00481,S_src00481__lvl29,True,481,29,onehot_group,False,False,0.0,29.0,,
S_src00481,S_src00481__lvl30,True,481,30,onehot_group,False,False,0.0,30.0,,
S_src00481,S_src00481__lvl31,True,481,31,onehot_group,False,False,0.0,31.0,,
S_src00481,S_src00481__lvl32,True,481,32,onehot_group,False,False,0.0,32.0,,
S_src00481,S_src00481__lvl33,True,481,33,onehot_group,False,False,0.0,33.0,,
S_src00481,S_src00481__lvl34,True,481,34,onehot_group,False,False,0.0,34.0,,
S_src00481,S_src00481__lvl35,True,481,35,onehot_group,False,False,0.0,35.0,,
S_src00481,S_src00481__lvl36,True,481,36,onehot_group,False,False,0.0,36.0,,
S_src00481,S_src00481__lvl37,True,481,37,onehot_group,False,False,0.0,37.0,,
S_src00481,S_src00481__lvl38,True,481,38,onehot_group,False,False,0.0,38.0,,
S_src00481,S_src00481__lvl39,True,481,39,onehot_group,False,False,0.0,39.0,,
S_src00481,S_src00481__lvl40,True,481,40,onehot_group,False,False,0.0,40.0,,
S_src00481,S_src00481__lvl41,True,481,41,onehot_group,False,False,0.0,41.0,,
S_src00481,S_src00481__lvl42,True,481,42,onehot_group,False,False,0.0,42.0,,
S_src00481,S_src00481__lvl43,True,481,43,onehot_group,False,False,0.0,43.0,,
S_src00481,S_src00481__lvl44,True,481,44,onehot_group,False,False,0.0,44.0,,
S_src00481,S_src00481__lvl45,True,481,45,onehot_group,False,False,0.0,45.0,,
S_src00481,S_src00481__lvl46,True,481,46,onehot_group,False,False,0.0,46.0,,
S_src00481,S_src00481__lvl47,True,481,47,onehot_group,False,False,0.0,47.0,,
S_src00481,S_src00481__lvl48,True,481,48,onehot_group,False,False,0.0,48.0,,
S_src00481,S_src00481__lvl49,True,481,49,onehot_group,False,False,0.0,49.0,,
S_src00481,S_src00481__lvl50,True,481,50,onehot_group,False,False,0.0,50.0,,
S_src00481,S_src00481__lvl51,True,481,51,onehot_group,False,False,0.0,51.0,,
S_src00481,S_src00481__lvl52,True,481,52,onehot_group,False,False,0.0,52.0,,
S_src00481,S_src00481__lvl53,True,481,53,onehot_group,False,False,0.0,53.0,,
S_src00481,S_src00481__lvl54,True,481,54,onehot_group,False,False,0.0,54.0,,
S_src00481,S_src00481__lvl55,True,481,55,onehot_group,False,False,0.0,55.0,,
S_src00481,S_src00481__lvl56,True,481,56,onehot_group,False,False,0.0,56.0,,
S_src00481,S_src00481__lvl57,True,481,57,onehot_group,False,False,0.0,57.0,,
S_src00481,S_src00481__lvl58,True,481,58,onehot_group,False,False,0.0,58.0,,
S_src00481,S_src00481__lvl59,True,481,59,onehot_group,False,False,0.0,59.0,,
S_src00481,S_src00481__lvl60,True,481,60,onehot_group,False,False,0.0,60.0,,
S_src00481,S_src00481__lvl61,True,481,61,onehot_group,False,False,0.0,61.0,,
S_src00481,S_src00481__lvl62,True,481,62,onehot_group,False,False,0.0,62.0,,
S_src00481,S_src00481__lvl63,True,481,63,onehot_group,False,False,0.0,63.0,,
S_src00481,S_src00481__lvl64,True,481,64,onehot_group,False,False,0.0,64.0,,
S_src00481,S_src00481__lvl65,True,481,65,onehot_group,False,False,0.0,65.0,,
S_src00481,S_src00481__lvl66,True,481,66,onehot_group,False,False,0.0,66.0,,
S_src00481,S_src00481__lvl67,True,481,67,onehot_group,False,False,0.0,67.0,,
S_src00481,S_src00481__lvl68,True,481,68,onehot_group,False,False,0.0,68.0,,
S_src00481,S_src00481__lvl69,True,481,69,onehot_group,False,False,0.0,69.0,,
S_src00481,S_src00481__lvl70,True,481,70,onehot_group,False,False,0.0,70.0,,
S_src00481,S_src00481__lvl71,True,481,71,onehot_group,False,False,0.0,71.0,,
S_src00481,S_src00481__lvl72,True,481,72,onehot_group,False,False,0.0,72.0,,
S_src00481,S_src00481__lvl73,True,481,73,onehot_group,False,False,0.0,73.0,,
S_src00481,S_src00481__lvl74,True,481,74,onehot_group,False,False,0.0,74.0,,
S_src00481,S_src00481__lvl75,True,481,75,onehot_group,False,False,0.0,75.0,,
S_src00481,S_src00481__lvl76,True,481,76,onehot_group,False,False,0.0,76.0,,
S_src00481,S_src00481__lvl77,True,481,77,onehot_group,False,False,0.0,77.0,,
S_src00481,S_src00481__lvl78,True,481,78,onehot_group,False,False,0.0,78.0,,
S_src00481,S_src00481__lvl79,True,481,79,onehot_group,False,False,0.0,79.0,,
S_src00481,S_src00481__lvl80,True,481,80,onehot_group,False,False,0.0,80.0,,
S_src00481,S_src00481__lvl81,True,481,81,onehot_group,False,False,0.0,81.0,,
S_src00481,S_src00481__lvl82,True,481,82,onehot_group,False,False,0.0,82.0,,
S_src00481,S_src00481__lvl83,True,481,83,onehot_group,False,False,0.0,83.0,,
S_src00481,S_src00481__lvl84,True,481,84,onehot_group,False,False,0.0,84.0,,
S_src00481,S_src00481__lvl85,True,481,85,onehot_group,False,False,0.0,85.0,,
S_src00481,S_src00481__lvl86,True,481,86,onehot_group,False,False,0.0,86.0,,
S_src00481,S_src00481__lvl87,True,481,87,onehot_group,False,False,0.0,87.0,,
S_src00481,S_src00481__lvl88,True,481,88,onehot_group,False,False,0.0,88.0,,
S_src00481,S_src00481__lvl89,True,481,89,onehot_group,False,False,0.0,89.0,,
S_src00481,S_src00481__lvl90,True,481,90,onehot_group,False,False,0.0,90.0,,
S_src00481,S_src00481__lvl91,True,481,91,onehot_group,False,False,0.0,91.0,,
S_src00481,S_src00481__lvl92,True,481,92,onehot_group,False,False,0.0,92.0,,
S_src00481,S_src00481__lvl93,True,481,93,onehot_group,False,False,0.0,93.0,,
S_src00481,S_src00481__lvl94,True,481,94,onehot_group,False,False,0.0,94.0,,
S_src00481,S_src00481__lvl95,True,481,95,onehot_group,False,False,0.0,95.0,,
S_src00481,S_src00481__lvl96,True,481,96,onehot_group,False,False,0.0,96.0,,
S_src00481,S_src00481__lvl97,True,481,97,onehot_group,False,False,0.0,97.0,,
S_src00481,S_src00481__lvl98,True,481,98,onehot_group,False,False,0.0,98.0,,
S_src00481,S_src00481__lvl99,True,481,99,onehot_group,False,False,0.0,99.0,,
S_src00481,S_src00481__lvl100,True,481,100,onehot_group,False,False,0.0,100.0,,
S_src00481,S_src00481__lvl101,True,481,101,onehot_group,False,False,0.0,101.0,,
S_src00481,S_src00481__lvl102,True,481,102,onehot_group,False,False,0.0,102.0,,
S_src00481,S_src00481__lvl103,True,481,103,onehot_group,False,False,0.0,103.0,,
S_src00481,S_src00481__lvl104,True,481,104,onehot_group,False,False,0.0,104.0,,
S_src00481,S_src00481__lvl105,True,481,105,onehot_group,False,False,0.0,105.0,,
S_src00481,S_src00481__lvl106,True,481,106,onehot_group,False,False,0.0,106.0,,
S_src00481,S_src00481__lvl107,True,481,107,onehot_group,False,False,0.0,107.0,,
S_src00481,S_src00481__lvl108,True,481,108,onehot_group,False,False,0.0,108.0,,
S_src00481,S_src00481__lvl109,True,481,109,onehot_group,False,False,0.0,109.0,,
S_src00481,S_src00481__lvl110,True,481,110,onehot_group,False,False,0.0,110.0,,
S_src00481,S_src00481__lvl111,True,481,111,onehot_group,False,False,0.0,111.0,,
S_src00481,S_src00481__lvl112,True,481,112,onehot_group,False,False,0.0,112.0,,
S_src00481,S_src00481__lvl113,True,481,113,onehot_group,False,False,0.0,113.0,,
S_src00481,S_src00481__lvl114,True,481,114,onehot_group,False,False,0.0,114.0,,
S_src00481,S_src00481__lvl115,True,481,115,onehot_group,False,False,0.0,115.0,,
S_src00481,S_src00481__lvl116,True,481,116,onehot_group,False,False,0.0,116.0,,
S_src00481,S_src00481__lvl117,True,481,117,onehot_group,False,False,0.0,117.0,,
S_src00481,S_src00481__lvl118,True,481,118,onehot_group,False,False,0.0,118.0,,
S_src00481,S_src00481__lvl119,True,481,119,onehot_group,False,False,0.0,119.0,,
S_src00481,S_src00481__lvl120,True,481,120,onehot_group,False,False,0.0,120.0,,
S_src00481,S_src00481__lvl121,True,481,121,onehot_group,False,False,0.0,121.0,,
S_src00481,S_src00481__lvl122,True,481,122,onehot_group,False,False,0.0,122.0,,
S_src00481,S_src00481__lvl123,True,481,123,onehot_group,False,False,0.0,123.0,,
S_src00481,S_src00481__lvl124,True,481,124,onehot_group,False,False,0.0,124.0,,
S_src00481,S_src00481__lvl125,True,481,125,onehot_group,False,False,0.0,125.0,,
S_src00481,S_src00481__lvl126,True,481,126,onehot_group,False,False,0.0,126.0,,
S_src00481,S_src00481__lvl127,True,481,127,onehot_group,False,False,0.0,127.0,,
S_src00481,S_src00481__lvl128,True,481,128,onehot_group,False,False,0.0,128.0,,
S_src00481,S_src00481__lvl129,True,481,129,onehot_group,False,False,0.0,129.0,,
S_src00481,S_src00481__lvl130,True,481,130,onehot_group,False,False,0.0,130.0,,
S_src00481,S_src00481__lvl131,True,481,131,onehot_group,False,False,0.0,131.0,,
S_src00481,S_src00481__lvl132,True,481,132,onehot_group,False,False,0.0,132.0,,
S_src00481,S_src00481__lvl133,True,481,133,onehot_group,False,False,0.0,133.0,,
S_src00481,S_src00481__lvl134,True,481,134,onehot_group,False,False,0.0,134.0,,
S_src00481,S_src00481__lvl135,True,481,135,onehot_group,False,False,0.0,135.0,,
S_src00481,S_src00481__lvl136,True,481,136,onehot_group,False,False,0.0,136.0,,
S_src00481,S_src00481__lvl137,True,481,137,onehot_group,False,False,0.0,137.0,,
S_src00481,S_src00481__lvl138,True,481,138,onehot_group,False,False,0.0,138.0,,
S_src00481,S_src00481__lvl139,True,481,139,onehot_group,False,False,0.0,139.0,,
S_src00481,S_src00481__lvl140,True,481,140,onehot_group,False,False,0.0,140.0,,
S_src00481,S_src00481__lvl141,True,481,141,onehot_group,False,False,0.0,141.0,,
S_src00481,S_src00481__lvl142,True,481,142,onehot_group,False,False,0.0,142.0,,
S_src00481,S_src00481__lvl143,True,481,143,onehot_group,False,False,0.0,143.0,,
S_src00481,S_src00481__lvl144,True,481,144,onehot_group,False,False,0.0,144.0,,
S_src00481,S_src00481__lvl145,True,481,145,onehot_group,False,False,0.0,145.0,,
S_src00481,S_src00481__lvl146,True,481,146,onehot_group,False,False,0.0,146.0,,
S_src00481,S_src00481__lvl147,True,481,147,onehot_group,False,False,0.0,147.0,,
S_src00481,S_src00481__lvl148,True,481,148,onehot_group,False,False,0.0,148.0,,
S_src00481,S_src00481__lvl149,True,481,149,onehot_group,False,False,0.0,149.0,,
S_src00481,S_src00481__lvl150,True,481,150,onehot_group,False,False,0.0,150.0,,
S_src00481,S_src00481__lvl151,True,481,151,onehot_group,False,False,0.0,151.0,,
S_src00481,S_src00481__lvl152,True,481,152,onehot_group,False,False,0.0,152.0,,
S_src00481,S_src00481__lvl153,True,481,153,onehot_group,False,False,0.0,153.0,,
S_src00481,S_src00481__lvl154,True,481,154,onehot_group,False,False,0.0,154.0,,
S_src00481,S_src00481__lvl155,True,481,155,onehot_group,False,False,0.0,155.0,,
S_src00481,S_src00481__lvl156,True,481,156,onehot_group,False,False,0.0,156.0,,
S_src00481,S_src00481__lvl157,True,481,157,onehot_group,False,False,0.0,157.0,,
S_src00481,S_src00481__lvl158,True,481,158,onehot_group,False,False,0.0,158.0,,
S_src00481,S_src00481__lvl159,True,481,159,onehot_group,False,False,0.0,159.0,,
S_src00481,S_src00481__lvl160,True,481,160,onehot_group,False,False,0.0,160.0,,
S_src00481,S_src00481__lvl161,True,481,161,onehot_group,False,False,0.0,161.0,,
S_src00481,S_src00481__lvl162,True,481,162,onehot_group,False,False,0.0,162.0,,
S_src00481,S_src00481__lvl163,True,481,163,onehot_group,False,False,0.0,163.0,,
S_src00481,S_src00481__lvl164,True,481,164,onehot_group,False,False,0.0,164.0,,
S_src00481,S_src00481__lvl165,True,481,165,onehot_group,False,False,0.0,165.0,,
S_src00481,S_src00481__lvl166,True,481,166,onehot_group,False,False,0.0,166.0,,
S_src00481,S_src00481__lvl167,True,481,167,onehot_group,False,False,0.0,167.0,,
S_src00481,S_src00481__lvl168,True,481,168,onehot_group,False,False,0.0,168.0,,
S_src00481,S_src00481__lvl169,True,481,169,onehot_group,False,False,0.0,169.0,,
S_src00481,S_src00481__lvl170,True,481,170,onehot_group,False,False,0.0,170.0,,
S_src00481,S_src00481__lvl171,True,481,171,onehot_group,False,False,0.0,171.0,,
S_src00481,S_src00481__lvl172,True,481,172,onehot_group,False,False,0.0,172.0,,
S_src00481,S_src00481__lvl173,True,481,173,onehot_group,False,False,0.0,173.0,,
S_src00481,S_src00481__lvl174,True,481,174,onehot_group,False,False,0.0,174.0,,
S_src00481,S_src00481__lvl175,True,481,175,onehot_group,False,False,0.0,175.0,,
S_src00481,S_src00481__lvl176,True,481,176,onehot_group,False,False,0.0,176.0,,
S_src00481,S_src00481__lvl177,True,481,177,onehot_group,False,False,0.0,177.0,,
S_src00481,S_src00481__lvl178,True,481,178,onehot_group,False,False,0.0,178.0,,
S_src00481,S_src00481__lvl179,True,481,179,onehot_group,False,False,0.0,179.0,,
S_src00481,S_src00481__lvl180,True,481,180,onehot_group,False,False,0.0,180.0,,
S_src00481,S_src00481__lvl181,True,481,181,onehot_group,False,False,0.0,181.0,,
S_src00481,S_src00481__lvl182,True,481,182,onehot_group,False,False,0.0,182.0,,
S_src00481,S_src00481__lvl183,True,481,183,onehot_group,False,False,0.0,183.0,,
S_src00481,S_src00481__lvl184,True,481,184,onehot_group,False,False,0.0,184.0,,
S_src00481,S_src00481__lvl185,True,481,185,onehot_group,False,False,0.0,185.0,,
S_src00481,S_src00481__lvl186,True,481,186,onehot_group,False,False,0.0,186.0,,
S_src00481,S_src00481__lvl187,True,481,187,onehot_group,False,False,0.0,187.0,,
S_src00481,S_src00481__lvl188,True,481,188,onehot_group,False,False,0.0,188.0,,
S_src00481,S_src00481__lvl189,True,481,189,onehot_group,False,False,0.0,189.0,,
S_src00481,S_src00481__lvl190,True,481,190,onehot_group,False,False,0.0,190.0,,
S_src00481,S_src00481__lvl191,True,481,191,onehot_group,False,False,0.0,191.0,,
S_src00481,S_src00481__lvl192,True,481,192,onehot_group,False,False,0.0,192.0,,
S_src00481,S_src00481__lvl193,True,481,193,onehot_group,False,False,0.0,193.0,,
S_src00481,S_src00481__lvl194,True,481,194,onehot_group,False,False,0.0,194.0,,
S_src00481,S_src00481__lvl195,True,481,195,onehot_group,False,False,0.0,195.0,,
S_src00481,S_src00481__lvl196,True,481,196,onehot_group,False,False,0.0,196.0,,
S_src00481,S_src00481__lvl197,True,481,197,onehot_group,False,False,0.0,197.0,,
S_src00481,S_src00481__lvl198,True,481,198,onehot_group,False,False,0.0,198.0,,
S_src00481,S_src00481__lvl199,True,481,199,onehot_group,False,False,0.0,199.0,,
S_src00481,S_src00481__lvl200,True,481,200,onehot_group,False,False,0.0,200.0,,
S_src00481,S_src00481__lvl201,True,481,201,onehot_group,False,False,0.0,201.0,,
S_src00481,S_src00481__lvl202,True,481,202,onehot_group,False,False,0.0,202.0,,
S_src00481,S_src00481__lvl203,True,481,203,onehot_group,False,False,0.0,203.0,,
S_src00481,S_src00481__lvl204,True,481,204,onehot_group,False,False,0.0,204.0,,
S_src00481,S_src00481__lvl205,True,481,205,onehot_group,False,False,0.0,205.0,,
S_src00481,S_src00481__lvl206,True,481,206,onehot_group,False,False,0.0,206.0,,
S_src00481,S_src00481__lvl207,True,481,207,onehot_group,False,False,0.0,207.0,,
S_src00481,S_src00481__lvl208,True,481,208,onehot_group,False,False,0.0,208.0,,
S_src00481,S_src00481__lvl209,True,481,209,onehot_group,False,False,0.0,209.0,,
S_src00481,S_src00481__lvl210,True,481,210,onehot_group,False,False,0.0,210.0,,
S_src00481,S_src00481__lvl211,True,481,211,onehot_group,False,False,0.0,211.0,,
S_src00481,S_src00481__lvl212,True,481,212,onehot_group,False,False,0.0,212.0,,
S_src00481,S_src00481__lvl213,True,481,213,onehot_group,False,False,0.0,213.0,,
S_src00481,S_src00481__lvl214,True,481,214,onehot_group,False,False,0.0,214.0,,
S_src00481,S_src00481__lvl215,True,481,215,onehot_group,False,False,0.0,215.0,,
S_src00481,S_src00481__lvl216,True,481,216,onehot_group,False,False,0.0,216.0,,
S_src00481,S_src00481__lvl217,True,481,217,onehot_group,False,False,0.0,217.0,,
S_src00481,S_src00481__lvl218,True,481,218,onehot_group,False,False,0.0,218.0,,
S_src00481,S_src00481__lvl219,True,481,219,onehot_group,False,False,0.0,219.0,,
S_src00481,S_src00481__lvl220,True,481,220,onehot_group,False,False,0.0,220.0,,
S_src00481,S_src00481__lvl221,True,481,221,onehot_group,False,False,0.0,221.0,,
S_src00481,S_src00481__lvl222,True,481,222,onehot_group,False,False,0.0,222.0,,
S_src00481,S_src00481__lvl223,True,481,223,onehot_group,False,False,0.0,223.0,,
S_src00481,S_src00481__lvl224,True,481,224,onehot_group,False,False,0.0,224.0,,
S_src00481,S_src00481__lvl225,True,481,225,onehot_group,False,False,0.0,225.0,,
S_src00481,S_src00481__lvl226,True,481,226,onehot_group,False,False,0.0,226.0,,
S_src00481,S_src00481__lvl227,True,481,227,onehot_group,False,False,0.0,227.0,,
S_src00481,S_src00481__lvl228,True,481,228,onehot_group,False,False,0.0,228.0,,
S_src00481,S_src00481__lvl229,True,481,229,onehot_group,False,False,0.0,229.0,,
S_src00481,S_src00481__lvl230,True,481,230,onehot_group,False,False,0.0,230.0,,
S_src00481,S_src00481__lvl231,True,481,231,onehot_group,False,False,0.0,231.0,,
S_src00481,S_src00481__lvl232,True,481,232,onehot_group,False,False,0.0,232.0,,
S_src00481,S_src00481__lvl233,True,481,233,onehot_group,False,False,0.0,233.0,,
S_src00481,S_src00481__lvl234,True,481,234,onehot_group,False,False,0.0,234.0,,
S_src00481,S_src00481__lvl235,True,481,235,onehot_group,False,False,0.0,235.0,,
S_src00481,S_src00481__lvl236,True,481,236,onehot_group,False,False,0.0,236.0,,
S_src00481,S_src00481__lvl237,True,481,237,onehot_group,False,False,0.0,237.0,,
S_src00481,S_src00481__lvl238,True,481,238,onehot_group,False,False,0.0,238.0,,
S_src00481,S_src00481__lvl239,True,481,239,onehot_group,False,False,0.0,239.0,,
S_src00481,S_src00481__lvl240,True,481,240,onehot_group,False,False,0.0,240.0,,
S_src00481,S_src00481__lvl241,True,481,241,onehot_group,False,False,0.0,241.0,,
S_src00481,S_src00481__lvl242,True,481,242,onehot_group,False,False,0.0,242.0,,
S_src00481,S_src00481__lvl243,True,481,243,onehot_group,False,False,0.0,243.0,,
S_src00481,S_src00481__lvl244,True,481,244,onehot_group,False,False,0.0,244.0,,
S_src00481,S_src00481__lvl245,True,481,245,onehot_group,False,False,0.0,245.0,,
S_src00481,S_src00481__lvl246,True,481,246,onehot_group,False,False,0.0,246.0,,
S_src00481,S_src00481__lvl247,True,481,247,onehot_group,False,False,0.0,247.0,,
S_src00481,S_src00481__lvl248,True,481,248,onehot_group,False,False,0.0,248.0,,
S_src00481,S_src00481__lvl249,True,481,249,onehot_group,False,False,0.0,249.0,,
S_src00481,S_src00481__lvl250,True,481,250,onehot_group,False,False,0.0,250.0,,
S_src00481,S_src00481__lvl251,True,481,251,onehot_group,False,False,0.0,251.0,,
S_src00481,S_src00481__lvl252,True,481,252,onehot_group,False,False,0.0,252.0,,
S_src00481,S_src00481__lvl253,True,481,253,onehot_group,False,False,0.0,253.0,,
S_src00481,S_src00481__lvl254,True,481,254,onehot_group,False,False,0.0,254.0,,
S_src00481,S_src00481__lvl255,True,481,255,onehot_group,False,False,0.0,255.0,,
S_src00481,S_src00481__lvl256,True,481,256,onehot_group,False,False,0.0,256.0,,
S_src00481,S_src00481__lvl257,True,481,257,onehot_group,False,False,0.0,257.0,,
S_src00481,S_src00481__lvl258,True,481,258,onehot_group,False,False,0.0,258.0,,
S_src00481,S_src00481__lvl259,True,481,259,onehot_group,False,False,0.0,259.0,,
S_src00481,S_src00481__lvl260,True,481,260,onehot_group,False,False,0.0,260.0,,
S_src00481,S_src00481__lvl261,True,481,261,onehot_group,False,False,0.0,261.0,,
S_src00481,S_src00481__lvl262,True,481,262,onehot_group,False,False,0.0,262.0,,
S_src00481,S_src00481__lvl263,True,481,263,onehot_group,False,False,0.0,263.0,,
S_src00481,S_src00481__lvl264,True,481,264,onehot_group,False,False,0.0,264.0,,
S_src00481,S_src00481__lvl265,True,481,265,onehot_group,False,False,0.0,265.0,,
S_src00481,S_src00481__lvl266,True,481,266,onehot_group,False,False,0.0,266.0,,
S_src00481,S_src00481__lvl267,True,481,267,onehot_group,False,False,0.0,267.0,,
S_src00481,S_src00481__lvl268,True,481,268,onehot_group,False,False,0.0,268.0,,
S_src00481,S_src00481__lvl269,True,481,269,onehot_group,False,False,0.0,269.0,,
S_src00481,S_src00481__lvl270,True,481,270,onehot_group,False,False,0.0,270.0,,
S_src00481,S_src00481__lvl271,True,481,271,onehot_group,False,False,0.0,271.0,,
S_src00481,S_src00481__lvl272,True,481,272,onehot_group,False,False,0.0,272.0,,
S_src00481,S_src00481__lvl273,True,481,273,onehot_group,False,False,0.0,273.0,,
S_src00481,S_src00481__lvl274,True,481,274,onehot_group,False,False,0.0,274.0,,
S_src00481,S_src00481__lvl275,True,481,275,onehot_group,False,False,0.0,275.0,,
S_src00481,S_src00481__lvl276,True,481,276,onehot_group,False,False,0.0,276.0,,
S_src00481,S_src00481__lvl277,True,481,277,onehot_group,False,False,0.0,277.0,,
S_src00481,S_src00481__lvl278,True,481,278,onehot_group,False,False,0.0,278.0,,
S_src00481,S_src00481__lvl279,True,481,279,onehot_group,False,False,0.0,279.0,,
S_src00481,S_src00481__lvl280,True,481,280,onehot_group,False,False,0.0,280.0,,
S_src00481,S_src00481__lvl281,True,481,281,onehot_group,False,False,0.0,281.0,,
S_src00481,S_src00481__lvl282,True,481,282,onehot_group,False,False,0.0,282.0,,
S_src00481,S_src00481__lvl283,True,481,283,onehot_group,False,False,0.0,283.0,,
S_src00481,S_src00481__lvl284,True,481,284,onehot_group,False,False,0.0,284.0,,
S_src00481,S_src00481__lvl285,True,481,285,onehot_group,False,False,0.0,285.0,,
S_src00481,S_src00481__lvl286,True,481,286,onehot_group,False,False,0.0,286.0,,
